row,name,knob,stem,region,SAM,SID,ERGAS,PSNR,SSIM,DE,S_SAM,S_SID,S_ERGAS,S_PSNR,S_DE,S_SPEC,S_SPAT,SSC
M8,zero-clamping,zero <0.003,train/Category-1_a_0030,full,0.325594,0.10771,0.186883,53.9942,0.997015,0.0381158,0.936956,0.00458245,0.939606,1,0.987375,0.159192,0.998507,0.398021
M8,zero-clamping,zero <0.003,train/Category-1_a_0030,object,0.00541442,1.3992e-07,0.000317967,120,1,7.56548e-08,0.998918,0.999993,0.999894,1,1,0.999601,1,0.999801
M8,zero-clamping,zero <0.003,train/Category-1_a_0030,table,2.25611,0.678391,4.02805,46.1395,0.983757,0.26172,0.63685,1e-06,0.261144,0.871316,0.916457,0.00549928,0.927537,0.0712911
M8,zero-clamping,zero <0.003,train/Category-1_a_0030,background,0.191825,0.0706557,0.356815,55.6962,0.997784,0.0228182,0.962362,0.0292234,0.887862,1,0.992423,0.292284,0.998892,0.539807
M8,zero-clamping,zero <0.01,train/Category-1_a_0030,full,2.5554,1.06482,1.33763,37.4715,0.960509,0.338886,0.599847,1e-06,0.640263,0.582384,0.893185,0.00726886,0.771446,0.0765476
M8,zero-clamping,zero <0.01,train/Category-1_a_0030,object,0.00546343,2.69209e-06,0.00234826,120,1,1.12565e-06,0.998908,0.999865,0.999218,1,1,0.99933,1,0.999665
M8,zero-clamping,zero <0.01,train/Category-1_a_0030,table,24.2763,9.92768,34.6493,27.477,0.631697,3.27884,0.00778731,1e-06,9.63824e-06,0.249234,0.335228,4.21821e-05,0.440465,0.00413746
M8,zero-clamping,zero <0.01,train/Category-1_a_0030,background,0.849772,0.373504,1.62214,42.9417,0.986159,0.106836,0.843703,1e-06,0.582332,0.764724,0.965015,0.00789078,0.875442,0.0843373
M8,zero-clamping,zero <0.02,train/Category-1_a_0030,full,4.7465,1.86299,2.58408,32.4518,0.928485,0.609089,0.387012,1e-06,0.422587,0.415059,0.816254,0.00546865,0.671772,0.0624082
M8,zero-clamping,zero <0.02,train/Category-1_a_0030,object,0.00662305,6.76953e-05,0.0252285,70.3616,0.999945,0.000388079,0.998676,0.996621,0.991626,1,0.999871,0.995637,0.999973,0.997787
M8,zero-clamping,zero <0.02,train/Category-1_a_0030,table,44.0962,18.0665,60.9895,22.24,0.301495,5.76787,0.000147861,1e-06,1e-06,0.0746669,0.146223,5.28792e-06,0.188081,0.000960318
M8,zero-clamping,zero <0.02,train/Category-1_a_0030,background,1.67952,0.58313,3.00574,38.7958,0.978128,0.204584,0.714692,1e-06,0.367176,0.626526,0.934079,0.00640222,0.802327,0.073324
M8,zero-clamping,floor 0.005,train/Category-1_a_0030,full,0.462074,0.00502395,0.305208,48.7676,0.996285,0.073105,0.911727,0.777869,0.903268,0.958921,0.975926,0.862044,0.977603,0.91777
M8,zero-clamping,floor 0.005,train/Category-1_a_0030,object,0.00541538,4.92972e-09,0.000346194,120,1,9.26289e-08,0.998918,1,0.999885,1,1,0.999601,1,0.9998
M8,zero-clamping,floor 0.005,train/Category-1_a_0030,table,3.22057,0.0299069,6.28048,41.1494,0.976484,0.497351,0.525128,0.224171,0.123256,0.704981,0.847229,0.243903,0.840732,0.453356
M8,zero-clamping,floor 0.005,train/Category-1_a_0030,background,0.270773,0.00347069,0.602656,50.2648,0.997576,0.0442308,0.947286,0.840688,0.818006,1,0.985365,0.866877,0.998788,0.928611
M8,zero-clamping,floor 0.02,train/Category-1_a_0030,full,2.56551,0.0257022,3.27967,33.2628,0.973973,0.728069,0.598636,0.27662,0.335135,0.442093,0.784515,0.381436,0.708033,0.52774
M8,zero-clamping,floor 0.02,train/Category-1_a_0030,object,0.00574572,5.0257e-07,0.00651828,94.5152,0.999999,4.13327e-05,0.998852,0.999975,0.99783,1,0.999986,0.998885,1,0.99944
M8,zero-clamping,floor 0.02,train/Category-1_a_0030,table,21.8682,0.194137,79.3674,24.0788,0.7791,6.50359,0.0126053,6.0865e-05,1e-06,0.135958,0.114422,9.15461e-05,0.457529,0.00525706
M8,zero-clamping,floor 0.02,train/Category-1_a_0030,background,1.10573,0.0136054,4.91507,36.6796,0.988675,0.284077,0.801599,0.506479,0.194299,0.555987,0.909653,0.428874,0.772331,0.589831
M9,constant,zeros,train/Category-1_a_0030,full,90,23.5896,201.048,9.28265,0.00299429,23.867,1e-06,1e-06,1e-06,0,0.000350672,1e-06,0.00149714,3.11227e-05
M9,constant,zeros,train/Category-1_a_0030,object,90,23.6184,116.541,3.83058,0.000436506,54.9887,1e-06,1e-06,1e-06,0,1e-06,1e-06,0.000218253,6.58622e-06
M9,constant,zeros,train/Category-1_a_0030,table,90,23.71,174.38,17.3578,0.0140418,9.40373,1e-06,1e-06,1e-06,0,0.0435181,1e-06,0.00702091,0.000110164
M9,constant,zeros,train/Category-1_a_0030,background,90,23.5719,115.907,11.4502,0.00236703,19.3963,1e-06,1e-06,1e-06,0,0.00155631,1e-06,0.00118351,3.58447e-05
M9,constant,train mean,train/Category-1_a_0030,full,19.3215,0.135686,175.451,14.7489,0.81817,15.127,0.0209775,0.00113137,1e-06,0,0.00645861,0.000287377,0.409085,0.00581945
M9,constant,train mean,train/Category-1_a_0030,object,16.3966,0.196366,94.8671,9.89588,0.655233,28.2777,0.0376536,5.44472e-05,1e-06,0,8.06078e-05,0.000127036,0.327617,0.00185481
M9,constant,train mean,train/Category-1_a_0030,table,35.4701,0.369075,853.285,11.1687,0.385141,25.4202,0.000830046,1e-06,1e-06,0,0.000208955,9.39797e-06,0.19257,0.000483205
M9,constant,train mean,train/Category-1_a_0030,background,18.2496,0.100577,181.112,17.9468,0.892905,11.5828,0.0259934,0.0065462,1e-06,0,0.0210485,0.000554137,0.446453,0.00994748
M9,constant,ones,train/Category-1_a_0030,full,19.3791,0.137468,814.953,2.87434,0.470084,57.6953,0.0207371,0.00103494,1e-06,0,1e-06,0.0002779,0.235042,0.00126428
M9,constant,ones,train/Category-1_a_0030,object,17.6743,0.249073,159.63,6.51168,0.606887,32.1109,0.0291629,3.90338e-06,1e-06,0,2.2463e-05,4.84645e-05,0.303443,0.000920787
M9,constant,ones,train/Category-1_a_0030,table,33.9558,0.337498,6795.46,1.03942,0.161558,86.1999,0.00112367,1e-06,1e-06,0,1e-06,1.03963e-05,0.0807789,0.000168265
M9,constant,ones,train/Category-1_a_0030,background,18.2333,0.0960215,1922.31,2.64169,0.475146,59.6942,0.0260781,0.00822091,1e-06,0,1e-06,0.000598501,0.237573,0.00186235
M1,dropped pixels,drop 0.01,train/Category-2_a_0002,full,0.052341,0.000119748,0.281467,64.3649,0.999887,0.00737368,0.989586,0.99403,0.910445,1,0.997545,0.963908,0.999943,0.981407
M1,dropped pixels,drop 0.01,train/Category-2_a_0002,object,0.0203671,1.00158e-05,0.231621,63.7591,0.999918,0.00582348,0.995935,0.999499,0.925698,1,0.998061,0.973108,0.999959,0.986161
M1,dropped pixels,drop 0.01,train/Category-2_a_0002,table,0.234108,0.000809819,1.42505,63.2984,0.999678,0.0156946,0.954258,0.960318,0.621874,1,0.994782,0.829076,0.999839,0.909771
M1,dropped pixels,drop 0.01,train/Category-2_a_0002,background,0.0794571,0.000192784,0.666726,67.1077,0.999871,0.00883696,0.984234,0.990407,0.800722,1,0.997059,0.920728,0.999935,0.9591
M1,dropped pixels,drop 0.1,train/Category-2_a_0002,full,0.366851,0.00115462,0.889405,54.3927,0.998875,0.0733343,0.929257,0.943904,0.743439,1,0.975852,0.867167,0.999438,0.927627
M1,dropped pixels,drop 0.1,train/Category-2_a_0002,object,0.159998,0.000103635,0.733093,53.83,0.999185,0.0586444,0.968507,0.994832,0.783202,1,0.980642,0.910421,0.999592,0.95123
M1,dropped pixels,drop 0.1,train/Category-2_a_0002,table,1.49412,0.00797952,4.7961,52.9997,0.996739,0.157022,0.74169,0.671007,0.202159,1,0.949006,0.465101,0.998369,0.676264
M1,dropped pixels,drop 0.1,train/Category-2_a_0002,background,0.556983,0.00178898,2.07521,57.1439,0.998727,0.0857387,0.894584,0.914435,0.500707,1,0.971825,0.742653,0.999363,0.857895
M1,dropped pixels,drop 0.5,train/Category-2_a_0002,full,1.77707,0.00575371,1.97326,47.4561,0.994306,0.367325,0.700884,0.749997,0.518014,0.915203,0.884757,0.64816,0.954754,0.777727
M1,dropped pixels,drop 0.5,train/Category-2_a_0002,object,0.779533,0.000519501,1.62031,46.9345,0.995954,0.291402,0.855639,0.974359,0.582688,0.897816,0.907434,0.786108,0.946885,0.857269
M1,dropped pixels,drop 0.5,train/Category-2_a_0002,table,7.19232,0.0403149,10.9784,45.9059,0.982966,0.797518,0.237292,0.133221,0.025746,0.863532,0.766562,0.093366,0.923249,0.285521
M1,dropped pixels,drop 0.5,train/Category-2_a_0002,background,2.70028,0.00874043,4.73906,50.1089,0.993502,0.432144,0.582715,0.645958,0.206039,1,0.865846,0.426452,0.996751,0.638347
M1,dropped pixels,pool 2,train/Category-2_a_0002,full,3.7231,0.0124949,4.16119,40.5227,0.982009,0.904308,0.474915,0.535397,0.249808,0.684092,0.739755,0.398993,0.83305,0.566345
M1,dropped pixels,pool 2,train/Category-2_a_0002,object,1.67546,0.00123805,3.46719,39.5701,0.985247,0.769691,0.715272,0.939975,0.314827,0.652336,0.773706,0.595964,0.818792,0.692639
M1,dropped pixels,pool 2,train/Category-2_a_0002,table,14.9108,0.0878521,20.6825,40.8004,0.954025,1.80199,0.0506837,0.0123685,0.00101367,0.693348,0.548447,0.00859728,0.823686,0.0791712
M1,dropped pixels,pool 2,train/Category-2_a_0002,background,5.5965,0.0186075,9.30063,44.6199,0.982158,0.978457,0.326508,0.394407,0.0450397,0.820662,0.721695,0.179671,0.90141,0.389238
M1,dropped pixels,pool 4,train/Category-2_a_0002,full,4.67844,0.0182656,10.1934,32.5123,0.945614,1.50093,0.392316,0.401206,0.0334467,0.417078,0.606343,0.173961,0.681346,0.338308
M1,dropped pixels,pool 4,train/Category-2_a_0002,object,2.23696,0.00250934,8.56338,31.2762,0.940615,1.45474,0.639294,0.882085,0.0575868,0.375872,0.61575,0.31904,0.658243,0.453699
M1,dropped pixels,pool 4,train/Category-2_a_0002,table,18.1563,0.124646,51.2302,34.1819,0.9127,2.51349,0.0264826,0.0019649,1e-06,0.472731,0.432649,0.000373336,0.692716,0.0149853
M1,dropped pixels,pool 4,train/Category-2_a_0002,background,6.87037,0.0265482,22.079,38.5075,0.968389,1.31343,0.253074,0.265163,0.000636414,0.616918,0.645449,0.0349543,0.792654,0.161402
M1,dropped pixels,pool 8,train/Category-2_a_0002,full,5.50037,0.0238647,19.5276,26.5424,0.876604,2.41121,0.332846,0.303239,0.00148967,0.21808,0.447654,0.0531749,0.547342,0.165533
M1,dropped pixels,pool 8,train/Category-2_a_0002,object,2.85264,0.0051382,16.2598,25.6263,0.857861,2.47306,0.565227,0.773438,0.00442745,0.187544,0.438518,0.124624,0.522702,0.248592
M1,dropped pixels,pool 8,train/Category-2_a_0002,table,20.2478,0.14982,167.988,25.4626,0.828628,3.81433,0.01743,0.000558081,1e-06,0.182086,0.280427,0.000213468,0.505357,0.0095082
M1,dropped pixels,pool 8,train/Category-2_a_0002,background,7.83789,0.0338535,44.3547,31.5998,0.939201,1.82843,0.20855,0.184027,1e-06,0.386661,0.543635,0.00337311,0.662931,0.0459013
M2,dropped bands,every 10,train/Category-2_a_0002,full,2.586,0.00432959,1.65691,43.5893,0.998357,1.78873,0.596188,0.805349,0.575623,0.78631,0.550877,0.651381,0.892334,0.709186
M2,dropped bands,every 10,train/Category-2_a_0002,object,0.591348,0.000431149,0.978245,53.1851,0.999372,0.401593,0.888456,0.978673,0.721746,1,0.874709,0.856156,0.999686,0.906793
M2,dropped bands,every 10,train/Category-2_a_0002,table,3.11549,0.00695688,4.70614,50.6522,0.995244,0.734263,0.53628,0.706209,0.208313,1,0.782897,0.428891,0.997622,0.630765
M2,dropped bands,every 10,train/Category-2_a_0002,background,7.54445,0.0135394,5.95341,38.1149,0.996694,5.66693,0.221155,0.508155,0.137453,0.603832,0.151226,0.249048,0.800263,0.34771
M2,dropped bands,every 4,train/Category-2_a_0002,full,2.58241,0.0047455,2.00338,48.4256,0.997614,0.966997,0.596616,0.788774,0.512839,0.947521,0.724457,0.622601,0.972568,0.744524
M2,dropped bands,every 4,train/Category-2_a_0002,object,1.17634,0.000847475,1.60511,54.2196,0.998749,0.37414,0.790358,0.958511,0.585647,1,0.88275,0.762698,0.999375,0.856953
M2,dropped bands,every 4,train/Category-2_a_0002,table,7.05045,0.0245287,8.43105,48.5364,0.991617,0.963507,0.244121,0.293336,0.0601839,0.951215,0.725301,0.162736,0.971416,0.38055
M2,dropped bands,every 4,train/Category-2_a_0002,background,4.84022,0.00876952,5.22151,43.8049,0.996514,2.48938,0.379826,0.645019,0.175432,0.793497,0.436139,0.350285,0.895006,0.502682
M2,dropped bands,every 2,train/Category-2_a_0002,full,4.32846,0.0117937,2.51566,44.1032,0.995534,1.78491,0.420761,0.554501,0.432336,0.803441,0.55158,0.4655,0.899488,0.601311
M2,dropped bands,every 2,train/Category-2_a_0002,object,1.4153,0.0011393,1.73463,51.4654,0.997718,0.557054,0.753474,0.944627,0.560901,1,0.830535,0.736329,0.998859,0.834192
M2,dropped bands,every 2,train/Category-2_a_0002,table,11.1057,0.0510018,12.4815,45.6685,0.984444,1.34084,0.108485,0.0780746,0.0155998,0.855618,0.639578,0.050933,0.920031,0.204981
M2,dropped bands,every 2,train/Category-2_a_0002,background,9.75573,0.027285,8.85121,39.0701,0.993279,5.06991,0.142111,0.255573,0.0523186,0.635669,0.184525,0.12386,0.814474,0.254204
M3,low-rank,k=30,train/Category-2_a_0002,full,1.19686,0.00339625,0.577534,78.0925,0.999991,0.0239562,0.787123,0.843823,0.824885,1,0.992046,0.818268,0.999996,0.903498
M3,low-rank,k=30,train/Category-2_a_0002,object,0.473693,0.000166953,0.449111,78.9782,0.999995,0.0183947,0.909611,0.991687,0.860963,1,0.993887,0.919189,0.999997,0.957861
M3,low-rank,k=30,train/Category-2_a_0002,table,5.43539,0.0264559,7.86149,72.8564,0.999965,0.0602643,0.3372,0.266389,0.0727667,1,0.980112,0.186973,0.999983,0.4311
M3,low-rank,k=30,train/Category-2_a_0002,background,1.77163,0.00471405,1.93822,79.2468,0.999991,0.0272549,0.701646,0.790016,0.5241,1,0.990956,0.662302,0.999996,0.81271
M3,low-rank,k=12,train/Category-2_a_0002,full,3.5398,0.0321385,2.68862,49.0276,0.997212,0.676227,0.492648,0.200503,0.408115,0.967587,0.79819,0.342884,0.9824,0.562588
M3,low-rank,k=12,train/Category-2_a_0002,object,1.78846,0.00240145,2.24304,49.5129,0.998234,0.570997,0.699289,0.886856,0.473463,0.983764,0.826684,0.664659,0.990999,0.789816
M3,low-rank,k=12,train/Category-2_a_0002,table,14.6397,0.254619,18.1639,44.0461,0.989789,1.73494,0.0535066,2.95815e-06,0.00234695,0.801537,0.560843,0.000718859,0.895663,0.0236537
M3,low-rank,k=12,train/Category-2_a_0002,background,4.6794,0.0412105,5.85342,51.0904,0.996835,0.626299,0.392241,0.127387,0.142112,1,0.811585,0.192207,0.998418,0.424662
M3,low-rank,k=8,train/Category-2_a_0002,full,4.98914,0.0864117,4.15948,36.0006,0.9658,2.6555,0.36868,0.0132921,0.24995,0.533355,0.412645,0.106996,0.749577,0.258944
M3,low-rank,k=8,train/Category-2_a_0002,object,2.48278,0.00373889,3.51523,36.3019,0.98057,2.21805,0.608624,0.82949,0.309826,0.543398,0.477425,0.538798,0.761984,0.597351
M3,low-rank,k=8,train/Category-2_a_0002,table,21.9537,0.704569,26.0974,30.4638,0.820283,9.43728,0.0123917,1e-06,0.00016673,0.348792,0.0430342,0.000127364,0.584537,0.00583419
M3,low-rank,k=8,train/Category-2_a_0002,background,6.29384,0.111744,7.89267,40.0592,0.971876,1.72853,0.284004,0.00374553,0.0720144,0.668641,0.562043,0.0424703,0.820259,0.176356
M3,low-rank,k=4,train/Category-2_a_0002,full,10.1479,0.316524,8.96803,34.7634,0.966247,2.87648,0.131389,1e-06,0.0503205,0.492114,0.383342,0.00187687,0.729181,0.0335929
M3,low-rank,k=4,train/Category-2_a_0002,object,6.38804,0.0218629,7.65075,35.5112,0.980942,2.6979,0.278703,0.335161,0.0780622,0.517039,0.406855,0.193915,0.748991,0.347767
M3,low-rank,k=4,train/Category-2_a_0002,table,38.7525,2.72915,60.3864,29.4308,0.866996,6.33046,0.000430524,1e-06,1e-06,0.314359,0.121219,7.55091e-06,0.590677,0.00166536
M3,low-rank,k=4,train/Category-2_a_0002,background,11.1516,0.34353,15.7796,36.4619,0.958534,2.29092,0.107494,1e-06,0.00519599,0.548729,0.465968,0.000823539,0.753631,0.0231793
M3,low-rank,k=2,train/Category-2_a_0002,full,14.8065,0.452749,13.0896,23.2439,0.933017,10.3254,0.0517516,1e-06,0.0127374,0.108129,0.0320069,0.000870299,0.520573,0.0140084
M3,low-rank,k=2,train/Category-2_a_0002,object,12.7507,0.118212,11.2992,21.6396,0.92941,13.2443,0.0780702,0.00271054,0.023135,0.054652,0.0120973,0.01698,0.492031,0.0524287
M3,low-rank,k=2,train/Category-2_a_0002,table,39.2462,3.45568,64.0219,30.0459,0.872917,5.11873,0.00039005,1e-06,1e-06,0.334865,0.181546,7.30646e-06,0.603891,0.00175403
M3,low-rank,k=2,train/Category-2_a_0002,background,12.6958,0.403681,19.4056,33.5881,0.960436,4.40871,0.0789322,1e-06,0.00155148,0.452936,0.230024,0.000496592,0.706686,0.0158305
M4,added noise,sigma 0.001,train/Category-2_a_0002,full,0.97112,0.00859133,0.344421,56.7248,0.998187,0.253462,0.823473,0.650791,0.891538,1,0.918983,0.781767,0.999094,0.872764
M4,added noise,sigma 0.001,train/Category-2_a_0002,object,0.317121,9.3958e-05,0.24674,59.5269,0.998986,0.165338,0.938545,0.995313,0.921045,1,0.946378,0.951113,0.999493,0.967049
M4,added noise,sigma 0.001,train/Category-2_a_0002,table,4.91103,0.0704679,6.57526,49.803,0.991633,0.761322,0.374484,0.0294991,0.111721,0.993434,0.775867,0.107265,0.992534,0.314455
M4,added noise,sigma 0.001,train/Category-2_a_0002,background,1.45866,0.0116966,1.34608,56.5767,0.998117,0.326116,0.746969,0.557201,0.638463,1,0.896995,0.64291,0.999058,0.788588
M4,added noise,sigma 0.003,train/Category-2_a_0002,full,2.77091,0.0799844,1.02986,47.4682,0.985587,0.749603,0.574542,0.01833,0.709434,0.915608,0.778904,0.195493,0.950598,0.418396
M4,added noise,sigma 0.003,train/Category-2_a_0002,object,0.951133,0.000851171,0.740192,49.9478,0.991099,0.495745,0.826772,0.958334,0.781351,0.99826,0.847683,0.852281,0.99468,0.898909
M4,added noise,sigma 0.003,train/Category-2_a_0002,table,13.4978,0.672327,19.1411,40.7503,0.938998,2.19643,0.0672349,1e-06,0.0016945,0.691676,0.480877,0.00048478,0.815337,0.0183673
M4,added noise,sigma 0.003,train/Category-2_a_0002,background,4.19884,0.104035,4.01861,47.4722,0.985524,0.963779,0.431811,0.00550689,0.261967,0.915742,0.725235,0.0854048,0.950633,0.273601
M4,added noise,sigma 0.01,train/Category-2_a_0002,full,7.72907,0.413666,3.39974,37.6124,0.898757,2.32514,0.213138,1e-06,0.321986,0.587081,0.460682,0.00409417,0.742919,0.0513361
M4,added noise,sigma 0.01,train/Category-2_a_0002,object,3.16151,0.0121937,2.46648,39.2378,0.922964,1.62891,0.531367,0.543521,0.439481,0.641259,0.58102,0.502555,0.782112,0.599604
M4,added noise,sigma 0.01,train/Category-2_a_0002,table,31.1698,3.69204,56.8879,31.8029,0.710951,5.90014,0.00196168,1e-06,1e-06,0.39343,0.139916,1.25182e-05,0.552191,0.00213985
M4,added noise,sigma 0.01,train/Category-2_a_0002,background,12.3658,0.453118,13.2732,37.8268,0.893397,3.03133,0.0843176,1e-06,0.0119816,0.594225,0.364057,0.00100341,0.743811,0.0245429
M4,added noise,sigma 0.03,train/Category-2_a_0002,full,17.1025,1.33626,9.85438,29.3686,0.666521,5.69671,0.0326959,1e-06,0.0374484,0.312286,0.149733,0.00106981,0.489404,0.0191573
M4,added noise,sigma 0.03,train/Category-2_a_0002,object,9.00457,0.268266,7.24736,30.7465,0.738732,4.33547,0.165148,1.49515e-06,0.089297,0.358218,0.235709,0.00280413,0.548475,0.034551
M4,added noise,sigma 0.03,train/Category-2_a_0002,table,47.589,7.70586,151.771,24.2604,0.400768,11.1661,7.35308e-05,1e-06,1e-06,0.142014,0.0241846,4.18944e-06,0.271391,0.000741938
M4,added noise,sigma 0.03,train/Category-2_a_0002,background,28.6694,2.15188,37.6071,29.2822,0.561534,7.53688,0.00323453,1e-06,3.59591e-06,0.309406,0.0810822,2.26572e-05,0.43547,0.00244105
M4,added noise,sigma 0.05,train/Category-2_a_0002,full,23.002,2.29237,15.8236,26.0772,0.542274,7.99436,0.0100479,1e-06,0.00512036,0.202575,0.0696142,0.000371928,0.372425,0.00915161
M4,added noise,sigma 0.05,train/Category-2_a_0002,object,13.9692,0.673698,11.7898,27.629,0.636749,6.36273,0.0611863,1e-06,0.019645,0.254302,0.119922,0.00106325,0.445526,0.0178755
M4,added noise,sigma 0.05,train/Category-2_a_0002,table,52.9506,9.24895,244.879,20.9316,0.278338,14.0508,2.51635e-05,1e-06,1e-06,0.0310542,0.00924555,2.93038e-06,0.154696,0.000441234
M4,added noise,sigma 0.05,train/Category-2_a_0002,background,37.1302,4.3437,57.8753,25.7232,0.379606,10.3509,0.000595541,1e-06,1e-06,0.190775,0.0317356,8.41338e-06,0.285191,0.00111433
M5,smoothing,sigma 0.5px,train/Category-2_a_0002,full,1.40908,0.00236435,1.15903,51.9065,0.998087,0.299346,0.754412,0.888503,0.679538,1,0.905035,0.769415,0.999043,0.863842
M5,smoothing,sigma 0.5px,train/Category-2_a_0002,object,0.623433,0.00017121,0.953271,51.3327,0.998655,0.240233,0.882774,0.991476,0.72778,1,0.923045,0.86042,0.999328,0.916297
M5,smoothing,sigma 0.5px,train/Category-2_a_0002,table,5.67201,0.0170456,6.35334,50.4695,0.994124,0.644377,0.321614,0.426441,0.120298,1,0.806709,0.254576,0.997062,0.488055
M5,smoothing,sigma 0.5px,train/Category-2_a_0002,background,2.13682,0.00355531,2.77163,54.7543,0.997826,0.346763,0.652226,0.837139,0.396978,1,0.890842,0.600695,0.998913,0.761433
